product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
d018c7ba1ccfa2cb5c49f3874ee36e19,moveis_decoracao,51,225,1,2400,32,47,32
d8243785d7ff92726cf5c74caf11a6e4,eletrodomesticos,40,72,1,150,20,13,15
96ea060e41bdecc64e2de00b97068975,utilidades_domesticas,45,1875,4,5150,70,9,40
892198c42c50014fa460d71bed876d7b,telefonia,52,1440,2,100,18,6,11
810cb3c5af006624fa32d362077af85f,esporte_lazer,24,1071,1,1252,20,16,15
c041f64d4b8255fa6c227d4b64a3838d,cama_mesa_banho,58,952,5,4350,23,50,23
3a44acb2ab18bafe83e7f6c55a1fc5fe,automotivo,38,1286,1,1100,29,14,16
4c0f00c6b8f193c1cb9459e6b97e0320,cama_mesa_banho,53,1023,1,1625,34,24,24
7bc34251fed67b7d8a0251d7ad8eff3c,esporte_lazer,47,3820,1,1300,22,27,22
10c1d269f014818d6ed16aff376c098d,beleza_saude,35,962,2,209,17,12,14
f65ff6e5a356943c5cee2e8bb023efc8,eletrodomesticos_2,45,1010,7,8100,64,23,35
2b0ee2d07306f7c9ac55a43166e9bb4b,cama_mesa_banho,57,504,1,1450,30,15,30
84e3161e8dd15fb8ae229e8d507c9736,beleza_saude,55,2013,3,100,25,2,13
0a63240129d538ef9bf6e5c0aa8925a5,casa_construcao,53,633,2,900,16,20,30
da1cfaaffa7720fe28f26f18d52f5ad9,fashion_bolsas_e_acessorios,59,409,3,150,16,9,11
3af48a958298d5d4663dd1f5237b7279,eletronicos,47,911,1,1200,24,15,24
f71954485428cf87945953ea0a0a6229,cama_mesa_banho,38,694,1,7800,33,44,33
fc5a20562c99bbc5229b175d0a88ea7a,bebes,56,1118,1,6225,46,23,35
85834dd27e4888d991943dc23fc92ef5,bebes,53,738,2,900,50,19,45
3483c2810a114916eb57990fabb91d59,automotivo,44,1380,5,450,20,13,12
2709b7e2e1e0694d32d2b6d88d483597,beleza_saude,41,838,1,190,18,9,12
cc21bdb00e05f6cf2c10126d69d1a7f0,telefonia,59,676,4,150,17,8,14
8ea58233633803a824be722002b84a5a,telefonia,36,679,1,350,16,8,16
a2fddd6229ab528218029f919af4c1ed,esporte_lazer,47,126,2,600,18,22,18
f9a508234fed38c95437c5a16b847774,consoles_games,37,1192,2,250,16,7,15
ee49de8fc5d17f5a154d8c649700f6ff,telefonia,55,443,5,100,16,11,11
7afa8c8eca2a26b599823eed4975a820,utilidades_domesticas,60,400,7,2600,37,24,37
9c84b4ffd1a85bf2feb6cba0e2b76f54,automotivo,54,186,2,3000,75,11,11
760be8243b7e45dab18ef46ace561ff9,ferramentas_jardim,48,615,1,2835,25,16,22
46a4b4529fb2c8fbb84be938c9bb8b02,beleza_saude,46,1241,1,1375,32,23,16
70b8127a4ee86d4b37b3eaf5e337e91b,bebes,55,963,4,18900,84,23,50
3b09eb8e2d6bb856f77327ebf539e959,utilidades_domesticas,56,1223,1,10050,30,30,30
5f473f7d11fe0268ac5827dd45da3567,perfumaria,17,74,1,200,22,13,16
93709a210f8c878e1d9b12ff28580f2e,relogios_presentes,55,629,2,400,16,13,13
2d209263196b2e0a0af4a597aed62903,moveis_decoracao,45,1124,7,13900,50,35,35
79535f801c489bd33483bf6d67da9a86,construcao_ferramentas_jardim,60,1131,1,6900,55,29,29
ee8fd939043419b2441f6000c21be00b,utilidades_domesticas,60,296,1,1950,47,15,35
dc5810c618a462436499ac6e62aeddc3,esporte_lazer,41,249,2,700,20,15,15
94bedc3b89ef3b2dd091735569780a0d,fashion_underwear_e_moda_praia,52,624,1,200,42,4,14
7d19b1d7e1b9c31f1c72f968c48f8917,esporte_lazer,27,94,1,250,23,6,11
fc158c6d4f95cc9d4c33c5b11b081779,esporte_lazer,22,499,6,450,30,12,15
bff37004a9931f431a8cbede5e20db7e,automotivo,45,375,1,1050,30,30,30
ced26c2a308260f9e9e34004ed509901,brinquedos,44,695,2,5050,48,34,41
9fd2d186bbd4017f2d86295f69334cfc,utilidades_domesticas,57,339,5,9100,39,39,39
58c975d8b74f2c5a520b580f46456cf5,fashion_bolsas_e_acessorios,40,562,1,100,17,3,12
f2a4a74038882bf1adc8a466962559ec,moveis_decoracao,39,238,4,600,25,10,25
afeeea6271148ee1bb15173b8187c431,telefonia,52,1885,1,450,17,3,11
cb31577aa7edab333780a1a0cc41d94e,esporte_lazer,60,921,2,1100,20,10,20
cbfe76ab27b6cb27aaafcc2199f9dab9,esporte_lazer,49,3025,1,6450,51,31,31
03bb06cda40712fb8473f7962fb7d198,cama_mesa_banho,54,289,1,2000,34,9,33
97ab901f90b75df669b546a1d68d0512,brinquedos,28,200,3,15600,105,30,30
2b9496ed8ff2f7b2003258b94a58772b,cool_stuff,33,673,1,1400,42,25,15
53f022fb540ac66bc0374331d2342a60,cama_mesa_banho,57,279,1,5775,56,34,46
b12dffc208d142a320e92d660485d82f,sinalizacao_e_seguranca,58,922,7,750,16,20,16
ce28e83906c41f4170cf100324d80811,moveis_decoracao,57,2135,2,350,69,11,11
8e3e3059aabb0c13679db43619590ad5,fashion_bolsas_e_acessorios,47,388,4,200,17,9,17
3467600ef392560b5ff4e484d3a5ed20,livros_interesse_geral,33,153,1,400,30,40,30
3d07b18589d2af2cfb638c3dbc8ff826,brinquedos,41,375,2,200,17,13,17
a21db7596e9fa3a147b6aa6c7c57c60c,brinquedos,47,623,2,300,22,13,22
09ff539a621711667c43eba6a3bd8466,bebes,60,865,3,,,,
cff9da3150a0d8147cd1ec0d71681858,beleza_saude,56,3029,2,900,27,9,18
fc1449f3ffc59fd2eb9640505aea0581,informatica_acessorios,46,345,1,1400,26,13,35
ed836edc15625c202f6ba85dbbe95c3a,relogios_presentes,59,564,3,200,16,2,11
5e98b7fecc62c3ebeaa8252269b2d6fe,esporte_lazer,16,272,1,1600,80,7,20
278cade00c52e9e5c49c7c32c68872cd,informatica_acessorios,57,836,1,450,20,10,16
238eaac32ec7d0a2881b728d4c3758b1,moveis_decoracao,57,172,1,900,50,20,40
fb783e3e545937820b57fe539b2c5a6c,cama_mesa_banho,57,189,1,1100,41,9,31
e71404b6fc3b275b7274ce772794a914,esporte_lazer,49,2507,2,167,22,14,14
6a9678c02c9aaec51699e995ab18e48f,relogios_presentes,43,1101,2,333,18,11,12
6f86e44eb101143f70370ce7530b0c5e,brinquedos,29,1370,1,1100,29,5,23
66f9d3c83a10e9ee98857bb89831ddc4,automotivo,53,977,2,2500,25,5,25
1e96e085361f3bf21a06c876982b64f2,consoles_games,49,2006,3,300,25,11,18
d2eb4e94aeb255a953cbd8b97361a848,,,,,300,28,28,11
9d32095f76b97762307e86cfc18dd7a0,cama_mesa_banho,38,213,2,400,25,9,19
9cb1c8fe9936376b813bd401471faaf8,cama_mesa_banho,34,626,1,600,16,30,30
a2f108447e5847c9edd533c37908bf01,construcao_ferramentas_iluminacao,55,360,2,300,20,20,20
ecb624b552f939e58c7881de58ece085,ferramentas_jardim,57,314,1,900,62,3,13
48a78d3787292116ba0de72570514978,pet_shop,60,770,3,500,35,22,28
f68980d7981fcc92059f42a4fd82fb38,esporte_lazer,56,1531,1,650,34,15,12
1d4e88bdd37e47a0ae27ad3a95539276,brinquedos,60,581,1,200,20,11,13
146fed9eb1d0f9db43dad0c7c96fc6e8,cama_mesa_banho,50,392,1,1400,35,10,35
a8a2dc008fdc6317702317958b880000,perfumaria,36,653,1,400,16,16,16
61e8dfe8d80294860f85e9f5cea7cceb,automotivo,35,650,2,11700,59,59,19
fc623b74602f30f00e2e3ce320b8dafa,brinquedos,41,257,1,2400,50,20,30
924a205abfeafade92cf663f19265e94,livros_tecnicos,28,488,1,700,29,2,21
581397bf7a4dba024cd9123f3018f905,malas_acessorios,56,1899,3,14650,58,23,38
6c578f7117cc4f3ebc5bfd8a674e7ff4,telefonia,57,523,1,400,23,6,15
612be997cd3154e32e1e585d478571b1,bebes,51,513,1,18900,62,35,52
fdc1340be043a0e6807741d687fc1cd4,relogios_presentes,57,452,1,200,16,11,20
94f8c822a2c9d476088ac45227f8226c,telefonia,38,556,1,300,23,4,12
cedca54b861ec6e18cffbef54701b139,utilidades_domesticas,46,730,3,300,21,7,15
f58fad95d21fded399cd9a1afec793e6,beleza_saude,40,384,2,350,37,29,33
2a962e2b5e4955e5ed284f1cf46b5296,esporte_lazer,46,575,1,1000,22,14,17
2c19582c3eea7a6f53a30dbe0a8ffa7e,climatizacao,59,3267,4,6300,90,10,40
77794668e2278bf0045019b0d8a308b2,moveis_decoracao,60,208,1,900,40,10,34
0de9e97aea20a7497e01b63e7788e43f,utilidades_domesticas,59,1408,10,30000,100,66,32
68bec1af3851f58027db8beadf3914d7,informatica_acessorios,41,231,2,350,16,16,16
444d53deb5d80250e5e44dd416f20298,cama_mesa_banho,58,584,3,2400,33,12,33
cc30e5a54e83c955899121be1223104e,consoles_games,39,382,3,150,20,2,15
5d136eed606105a39f8cffd4b7978951,papelaria,51,216,2,200,20,20,20
dac106d9436467c9e5ba3767d1c5aa01,informatica_acessorios,58,227,7,950,18,4,15
6548e4e34dccfc63407b2bddc88b1b7b,ferramentas_jardim,41,650,1,985,52,19,19
6d637634f7ac8e9bd62dcc5fa03e39da,utilidades_domesticas,56,215,1,1100,25,25,25
9a382deec088553d7695394b64c09086,esporte_lazer,59,956,1,16100,28,6,11
5a7437ffa076413d6ab152c80b04bb9b,esporte_lazer,57,603,1,150,20,4,15
aeb767ca82c5a6cca8bbac33c4e21579,construcao_ferramentas_construcao,31,1505,1,1425,35,13,20
f87e8ee07e668908ab8afef6e3e91dec,bebes,36,282,2,300,18,10,11
3de88091a3ed3699a8e32f77898c6368,moveis_escritorio,39,2417,1,15200,58,28,58
e937b8761a1d9d6a0bd0011a17531744,moveis_decoracao,48,1619,2,18233,47,60,23
a5a7c5c2be6edf0b10ce28ba5c6b4a69,cool_stuff,52,330,1,2000,33,44,19
8ef13bdd5d6da4bc50df1aaa486bf922,,,,,25800,34,84,54
ca5861c2b694c968ae74e0a6ad72790e,utilidades_domesticas,56,305,1,700,20,50,20
98ad26989524a790f1d29686025b6fcc,utilidades_domesticas,45,721,1,750,35,20,35
60f1546ceca9c1dfd87b26c9c6482846,utilidades_domesticas,55,674,3,5900,65,12,45
378fed7e555fa94c149f571bba1d71b0,automotivo,55,993,4,950,41,45,11
57fcacc3434a1f2f2b039c1b4e61f5e1,telefonia,39,365,13,50,16,3,11
49ae25c5f82cd4bc8057d0b16d45af3a,construcao_ferramentas_construcao,35,384,1,1050,34,7,21
090a47567475a8de67cdc10ac38d76bf,brinquedos,35,328,3,200,22,8,15
5a670fea12f6946f0dcb3fbb9728645d,,,,,600,26,3,26
290ee150f608e4391785e3ca842ed6d7,informatica_acessorios,57,175,1,400,39,7,18
76cdcc9133ea25f1fac4b03ede26e062,cama_mesa_banho,54,326,1,250,34,12,22
1311325a082990d7e80142ca0c245fcd,utilidades_domesticas,27,250,1,9600,54,28,38
ed1de15b1be40001e5ed37127a6690f1,esporte_lazer,53,1055,2,6000,85,15,28
60346eb1cf64d762ced0b37885fa844a,fashion_calcados,37,295,4,800,36,18,27
b729707d65939e62985873eed7ebced8,bebes,52,1418,4,22800,83,31,53
59f09deeea7c839a9212a19f3416b892,utilidades_domesticas,58,1404,4,30000,60,66,29
2ceff1056fe5bd4ee443433402962fa4,moveis_decoracao,57,646,1,300,16,30,20
f053dea99f0b1bda091c0441b4104cbe,consoles_games,39,458,1,350,16,10,11
d93d759b483dd2545be204be0fcdfb82,cama_mesa_banho,57,729,1,5200,20,30,30
de3f078dec217fe7b864a4bb912fef7b,relogios_presentes,60,813,4,300,16,11,12
c82f1b01c42306423e552a3df6875291,moveis_decoracao,59,201,4,800,21,21,21
9e10ae46a3021a02f1692448ef9fa1db,beleza_saude,45,2231,3,175,21,3,15
6fc29f9edcdf5b8a70c15131501620e7,utilidades_domesticas,41,337,3,200,18,6,11
04f92f94955d380b722ed941f2e6e51c,eletroportateis,52,698,4,3125,18,30,38
f683f3a5d367251ac1a86404f15615b5,relogios_presentes,60,514,7,700,16,2,11
0f8016710ce920034150241f0b8b5def,cama_mesa_banho,58,665,1,4400,42,16,36
a52eee5077b52ed1702997bbb36ca4de,alimentos,44,1147,1,200,16,11,11
e1963d980dceccd99cce847556e111ae,utilidades_domesticas,56,658,3,1500,30,24,20
350d1a07ddb929118c6855106d206035,artigos_de_natal,45,253,1,200,16,9,11
66077cc774ac8ba7c7fcb45fd8e03474,utilidades_domesticas,37,365,2,3121,42,25,30
d70f38e7f79c630f8ea00c993897042c,bebes,53,233,1,10950,41,40,40
25d035762df754b895cf8e847168409a,pet_shop,27,1553,1,1167,24,28,20
ab616e3e77440ec426347964a3489108,moveis_decoracao,60,1006,1,3050,30,12,30
1612209b0b37fbe80e1e8e1b7d19ca1d,informatica_acessorios,56,580,4,1600,20,15,20
1900bad8eae4042922f8487abb59e3c5,alimentos,58,3719,6,600,28,15,15
3cf811adb8b18fdc2811eb4880edead3,telefonia,59,823,3,200,16,9,13
251ef1633e102f2a29ed2fc7eb5ca683,bebes,47,963,2,20050,38,93,34
3904e66405ea8ec8d104534682a38c6d,consoles_games,37,300,4,200,20,30,20
6e70e2f56d6f07cde6377a05d1679f79,beleza_saude,40,392,1,800,18,18,18
3feecc22550e650b574f64a3e58b0f6b,brinquedos,29,549,1,550,30,16,16
4bd3f968f30558ee2b17168cd3930fff,pet_shop,47,1530,1,400,16,20,16
d787de6a880320609e500adbb90fb9c7,telefonia,52,610,1,250,18,4,12
badc1560b96f07ebed649206bfa27e8d,livros_interesse_geral,39,2206,2,700,25,3,18
64367bed3ed96fd9381676fbe33b6443,pet_shop,43,1101,2,5750,30,30,30
afd34b33969fc993e14ae949c140d527,pet_shop,53,424,6,1350,40,20,30
4def1f32b0559201dd2a302999c95eae,utilidades_domesticas,49,459,2,300,16,38,18
4ba237d0c64f22e4d22ec19af9cfd1f4,,,,,17100,60,40,42
cb4ce8694660e0c90e4250ebfb0609d2,esporte_lazer,54,615,1,700,22,22,15
0ff59b72d617a0138284cdc464928127,automotivo,56,254,1,5775,104,35,30
e247f48915b89b25f03d91a433495640,fashion_bolsas_e_acessorios,42,252,1,150,16,5,20
9ddefe6012ab29194435ee63df2779a1,beleza_saude,25,327,2,225,30,7,18
ae27a5524edb2c8dc4656c670f458fb7,utilidades_domesticas,58,364,1,1000,40,28,28
432457ab5792cbe9a9f272990af92554,papelaria,49,845,3,1700,32,7,24
72673e0bc839ed1b1ccaf1fcbc9dc3b7,automotivo,58,1235,1,1800,34,40,19
f068148c48720c66b21825e2c558d493,beleza_saude,25,3281,1,200,16,6,11
fec565c4e3ad965c73fb1a21bb809257,cama_mesa_banho,60,271,1,1400,34,7,32
38907b29879ddc50f67e714102146e61,cama_mesa_banho,59,123,2,500,70,8,45
fba6f88e10230dd0ba718aec962064ae,eletrodomesticos,56,71,1,1000,27,13,17
4d7ccacbf7d2dd3e566cf5f149fb92e8,informatica_acessorios,25,364,1,817,26,13,21
9bf9c88e31e33139f919bb013cb3fb7f,casa_conforto,59,302,2,3800,45,15,35
83fb75d581e85667440635bdd314c645,malas_acessorios,54,424,1,1100,20,10,45
355e78eaf102f03855b48498d1b7e996,brinquedos,43,545,1,9700,30,80,40
854dea7019a248cec54711ded4744e30,relogios_presentes,54,506,2,375,16,8,11
6822a8b4d3a03eb8cc23f296bda7525f,consoles_games,43,490,1,300,20,20,20
aa5a3fa92cb1221a38267376d25cfd8a,cama_mesa_banho,52,276,1,1150,41,13,13
a72c3f9fbd717831d5ec534cc276f126,utilidades_domesticas,33,368,1,150,18,10,18
6cd0d08f09a8b32450fd32de16265a74,relogios_presentes,46,436,1,416,16,7,12
5ffeff2ac45b628674ce03e75ce4d6e3,construcao_ferramentas_iluminacao,60,335,1,650,19,9,15
bab7ff9abbcc13690a62d015f2ca8e44,informatica_acessorios,43,269,1,250,30,7,20
e791baa02d6adf9cbfc62e9b78fe91b9,informatica_acessorios,50,882,4,400,20,30,30
8a3254bee785a526d548a81a9bc3c9be,construcao_ferramentas_construcao,25,1041,5,200,16,4,11
da4c44449f78250fa54a9a21f337ac05,fashion_bolsas_e_acessorios,47,243,3,250,16,5,12
2b374e497b3474d748a54c5883d37ee2,cama_mesa_banho,55,278,1,350,20,13,17
e2961afb6ec0f6dc9220d37ff20aaa82,automotivo,54,717,4,1300,22,8,17
35f2f253dd0f52362515bb0394741a84,relogios_presentes,57,609,2,900,16,11,11
8eb8da639b6e68ec3b2f3e02d5d6a4b4,moveis_decoracao,56,269,1,1250,35,35,35
1b335291af6aa51e69afcce777570b9d,cool_stuff,59,237,1,1250,30,15,30
8e0f2a25d10756a2202d5d7623e03449,utilidades_domesticas,23,171,1,10150,40,30,40
886208eeba914fad42127271385d66f0,telefonia,47,594,2,175,19,5,11
3263644ec99e2ccf8b31612ba4f28b5c,cool_stuff,35,906,1,800,30,25,35
0896208dd8490b3dbb75344a92ab4106,cama_mesa_banho,56,1023,1,1350,36,20,36
cee7741dd613113d6b633ba89444d34e,relogios_presentes,57,543,2,217,18,14,14
43f88c8353708451babf9bcdd1fda92a,fashion_bolsas_e_acessorios,46,419,4,200,16,5,11
da5220901a7753c4ebfd78f339e051c9,moveis_decoracao,17,505,1,650,20,20,20
63e0fba310acec294c78c0ad6e3d0e4a,relogios_presentes,55,721,1,275,22,12,16
c31aeb5af287a26d96b971c4cca17ece,beleza_saude,60,920,1,200,22,3,15
297e9e138160099ba59f8f933de5558b,beleza_saude,46,485,2,300,18,11,13
8b92139f9270553dc3fefeac3ef69034,pet_shop,38,736,12,4200,49,29,34
44e74b30e6a7832b7aeb5555c04cb9b7,bebes,41,1044,1,796,27,22,21
d663d4b73201ef3c8cda9b476e38c9f3,moveis_decoracao,47,632,5,700,30,5,48
a3430558283765c5dd94dd0381acc9c2,esporte_lazer,59,2036,4,1450,32,13,18
4e6b5c6e9884fdb15eccc9f5e83be842,cama_mesa_banho,47,729,1,2220,20,30,30
a4bca9d23228eeaf4e0169cb1a45aa62,informatica_acessorios,57,1452,3,100,16,4,16
43fe236fd16fba129a5498ba4b1b47fe,pet_shop,41,249,1,17150,55,40,45
f40876e0ef3cd5f9132b1f16b04b1346,beleza_saude,42,250,1,427,15,17,14
f10f55939660d23138e46c72acb7498b,telefonia,59,745,3,250,16,17,11
db123b35396aafabb2d5b476557abed5,casa_conforto,59,349,1,1700,45,15,35
a60613d36f37a7b27d3344f40f6a7945,beleza_saude,44,696,2,350,19,11,23
0a407038cdb51df51fa8d01c54fa05f0,utilidades_domesticas,50,614,1,5550,35,28,32
81e11b02560e506662f5d75a88b94fa5,utilidades_domesticas,43,403,1,8700,19,48,27
dbd8772797eb43bcb24b0f7fba3b8839,alimentos_bebidas,53,402,2,10800,45,25,26
9d76340f9824309c5737621474c28ab6,beleza_saude,55,721,2,300,26,11,15
c0c73d7ad5469efc6d40000a75eeee76,perfumaria,36,811,1,450,30,15,15
de41a36499155c8c19a9eff9e8f7d52f,cama_mesa_banho,55,92,1,300,28,13,12
8f4e5f5e6323576768b835363a3fb0f1,fashion_roupa_masculina,29,50,1,300,30,40,11
42c28e0e09e582dfd979242c53111e6e,automotivo,50,117,1,100,16,10,15
5e23fad8767d85b3bd6f91821ea5b1b5,cama_mesa_banho,52,295,2,1650,35,20,30
d5875a64de7c209c43f0028b728f7e4d,moveis_escritorio,33,2419,1,10650,58,28,58
ddaad3142473118e7c6c4848683026b9,automotivo,43,532,1,200,16,12,20
0442663b51251c398df7f53c29e29812,esporte_lazer,34,1132,8,6600,105,15,25
98c2f7da94217786e372e7d85462c354,cama_mesa_banho,45,238,2,2700,30,11,20
fef6029430dcac1403570d19150408ea,brinquedos,47,1057,1,852,24,19,26
e5fe79a5ccd19d20b3b095bf73cf9b5d,perfumaria,37,742,1,258,23,15,18
7128387d10541a345331eb7bfb9afbcc,market_place,31,489,2,300,20,12,20
fcdebbb6946ae0ff528fe189ad53de46,fashion_bolsas_e_acessorios,58,712,4,700,45,8,45
afc74793355c715ee40757a15b1cf31d,eletrodomesticos_2,50,379,1,11200,35,25,45
b6b4e4b461579340605841c0af800dc4,fashion_bolsas_e_acessorios,53,464,3,1500,38,35,11
b5b5a82ce5f1987b7e670f37629be51b,beleza_saude,56,960,1,1000,16,2,11
dad114e8bc5146e75d68b6f69867e356,esporte_lazer,58,1717,5,1600,40,20,20
76fab799e52e98680a1aae62daef914f,eletrodomesticos_2,41,994,1,25900,48,46,65
f23cdc558b71542ad82b3b7722248ac6,brinquedos,50,1102,1,400,17,4,12
2661ef1d31888c2ecf2c878d1c85545f,malas_acessorios,45,224,1,800,46,10,32
e662b8867ed957f588462afefab88936,construcao_ferramentas_seguranca,34,903,1,848,26,16,23
a57ab86297770909f4b2ab98b15bad66,moveis_decoracao,60,552,1,13100,49,25,49
b0c91d66c28e96ee21e0616a5ad1ac35,automotivo,58,1656,3,500,16,21,18
cf30110b1e85017c00752838fec35442,construcao_ferramentas_seguranca,49,478,1,100,16,2,11
e9e0f397f1ed036b4318417a84b0e407,fashion_bolsas_e_acessorios,63,529,5,100,16,9,11
72fd27ef586cb111f4a1364a61734a6c,brinquedos,48,551,2,225,22,14,15
8e48c45980a3fee42f12f7986a4b68d5,automotivo,56,1498,4,2250,56,69,12
d2b42ba1cc7c04d6f6e4ea54392b95fa,eletronicos,60,318,1,150,25,7,16
24ad6518fbcba9b028f168019c6c2d67,brinquedos,41,1096,1,400,17,11,12
8f6830779a08a96560ec9f10e13d8fc8,bebes,32,728,4,250,18,4,14
99d78b96be1452047a05d7e66bad134d,brinquedos,49,729,2,1850,32,25,22
489b5af4a311587c81ed419dced92dba,moveis_decoracao,53,903,3,600,16,16,16
98e91d0f32954dcd8505875bb2b42cdb,climatizacao,26,1445,1,1132,33,39,20
56a332a91c4fb30091bc24e82ecbea29,automotivo,55,1180,1,1800,16,2,11
2a0cbfbf0006e0d28dee8a5f20e1ebf2,cama_mesa_banho,55,298,1,17400,50,30,40
a3e5f9cbee551f620eb3c85fed57c5f8,moveis_decoracao,52,1708,3,500,68,8,13
48fed1b321d23ca8ba0752b138e7fbe5,cama_mesa_banho,53,212,1,1275,39,14,29
bacf2de8920bbcaf6f005a30d81391d2,perfumaria,54,389,1,481,21,14,19
87ac7e3e844a79b97f7b98cecfbc69db,fashion_roupa_feminina,33,172,4,500,20,5,20
8c881951778b843dd2567fe997812ded,cama_mesa_banho,52,318,1,804,34,5,33
d428453f5428574ccf030518d30d13cd,sinalizacao_e_seguranca,50,1252,7,300,34,4,21
c385f0d5cce61cecdc14eb82cddf1a3f,relogios_presentes,35,544,1,678,20,14,18
086eff5dac22ac2fe1fed28bba4fa646,consoles_games,46,1594,3,1000,20,30,20
2b6e9bb796af726ac7d07348a11852ad,dvds_blu_ray,55,555,1,200,20,2,14
5dce4ec7e7079a63b3086781d26c2cd8,ferramentas_jardim,60,883,7,400,25,5,11
45c4df3befb383b0102121f980c20f82,instrumentos_musicais,53,964,4,3300,44,10,32
dc6137fdd9c6f341c65966c89c746bd4,moveis_decoracao,58,292,1,700,30,20,20
aeaba104830f91586dae1bff90f54a8a,esporte_lazer,49,169,1,1250,41,24,11
db8ed3d08891d16a2438a67ab3acb740,cama_mesa_banho,62,702,1,2700,42,11,36
47259ce36f2aa500b4e7528100998ed4,telefonia,40,688,1,100,24,2,18
cc01f8e6114f2ff5a829ccc55d62f132,relogios_presentes,56,1024,1,500,24,12,16
e0bfab1a66b1f0fb4b1cbf7273121a6a,esporte_lazer,58,1167,1,3700,20,17,17
e343a7fbf868e28cb3f80ef0f6d9300c,utilidades_domesticas,46,423,1,1950,40,20,32
cd01322dc5017823eaa0744292c193cf,relogios_presentes,47,674,1,255,18,11,14
11f683ded5ddeecdad0b81b3124c3395,,,,,300,16,2,11
675f7d81de5e3dce0491b9b0ce921748,utilidades_domesticas,55,475,3,1535,10,15,14
99cf040981f9215bd37759463a211f34,moveis_decoracao,58,459,2,533,45,4,35
01bc2a3c12d6e588aecb54ffad194c13,esporte_lazer,58,1236,1,4350,20,20,20
24860e2899527a4e30b81c693206e916,instrumentos_musicais,39,750,5,1350,38,7,29
1d1021f2e10ec199e91f5a80355fdaf5,eletrodomesticos,57,223,3,350,27,13,17
bdfe450775bde583b7abb5698f1bd6e2,beleza_saude,59,971,2,1600,40,20,30
f88585b513695493f26dbffb34c01e75,moveis_decoracao,60,149,1,500,30,16,26
962f5772bee158b6fa65e4112823c598,beleza_saude,50,1266,1,4450,20,20,20
7cdffa73c5aa5471607b4ac982baa201,beleza_saude,36,126,1,2600,40,12,55
991f1f8e716895c2875d3e98dc961d42,relogios_presentes,43,165,1,638,20,16,16
ab41c983278bb09dcaaa91943d3250d7,utilidades_domesticas,55,744,3,300,16,12,12
f0d1b9adbb40033054296d0ce2581aea,utilidades_domesticas,32,349,1,450,30,25,25
c50db74048e3d2e0d3d6dc83e1f92d02,cama_mesa_banho,55,847,1,5600,39,25,45
b6bdb28b376292b83135644ff8d4d6a2,cama_mesa_banho,60,265,1,2200,34,7,32
552dadda0dee43a4a55b7a05992a174a,utilidades_domesticas,58,734,1,650,20,30,12
6badcb10ad09ebf25ab2e97fc1b95b1b,ferramentas_jardim,60,2064,4,4300,50,10,34
aa428a8e4d587520f90d37a08030a812,brinquedos,29,208,2,1700,50,40,16
fb64cad4aa627ef255b3461e5428c2a6,perfumaria,27,609,1,200,17,6,12
57d52385ff40989aa342e516168e080c,automotivo,38,1014,1,550,16,2,11
628cfb8a45c95a7b796ea06b006e9384,automotivo,58,2137,1,50,42,19,25
b5a1f8c43ea139a65cbf5c25b1a31f1d,esporte_lazer,54,500,1,200,16,3,11
13797c377f05e2e9698a6a46c9098639,fashion_bolsas_e_acessorios,55,731,1,200,16,2,20
f4be3cfe721d891dab8f4025132fe7c5,cama_mesa_banho,36,331,1,700,27,12,22
eda141a3df363e0374e85007d1b4bc85,cama_mesa_banho,54,269,1,2150,45,15,35
1fdac0720456c9b74b0a93aeb821d5a2,moveis_decoracao,56,546,2,200,16,11,16
43dab0384fdbf917781e1b91109bf3df,brinquedos,33,698,2,400,18,21,13
aab50546866a132323f491c86062d0f0,fashion_bolsas_e_acessorios,37,935,1,6700,20,50,40
ba461a0fdc83975aeb97c66b1dea2802,sinalizacao_e_seguranca,36,687,1,425,45,21,23
65a4190fb90003ec977a0b0db2a8db70,pet_shop,41,568,1,15150,92,12,62
475af23239b1120761482ea242b1a271,esporte_lazer,60,576,5,23800,80,12,22
153d581044c5b30836c5a7d56687a735,esporte_lazer,51,2999,1,1150,105,10,15
1583253d78b23f7808214770298e0118,consoles_games,27,632,1,250,17,2,14
a87567bdce60de6f901e3d7c6d8df820,cama_mesa_banho,30,1328,1,1800,55,10,35
bed164d9d628cf0593003389c535c6e0,portateis_cozinha_e_preparadores_de_alimentos,54,382,2,850,30,21,22
c0047dd512738c1a067099c37b78f627,bebes,49,931,1,200,16,5,11
94252831daf1ef36429398257ea0450c,moveis_sala,60,493,1,1375,63,11,16
5fe986940fc67df6769cf784fb063395,informatica_acessorios,47,309,2,150,16,5,11
4cc3262bb30c9ee3cc8a805541a944e1,papelaria,50,255,3,1500,60,20,29
55d8539374199d777e55eb6d3306badc,moveis_decoracao,56,588,1,1780,20,55,68
54234b8d25e66201fe043b2fdcfa8e6e,utilidades_domesticas,47,771,3,676,23,14,17
cbdb31ccb8741d52e26bf2a42c1648d1,utilidades_domesticas,28,354,1,2300,50,11,50
7e600046d3d96275f37f05d94b8c7821,relogios_presentes,48,656,1,433,19,14,15
0f3c8906e5b08127d539956bc587074c,esporte_lazer,27,293,4,3325,71,14,71
b07499163c612b591ce1621452672e69,informatica_acessorios,36,240,1,1125,27,16,20
